,cdf,Time per Output Token
0,0.0,0.009609509976158559
1,0.01,0.01668905999516812
2,0.02,0.019273931099787766
3,0.03,0.022482866134419098
4,0.04,0.02509713134714314
5,0.05,0.02702476249964745
6,0.06,0.027847789325256753
7,0.07,0.028926368905165502
8,0.08,0.029926776336993432
9,0.09,0.03235451684009322
10,0.1,0.03490931365977195
11,0.11,0.0369939238904306
12,0.12,0.03904651774248419
13,0.13,0.03975571896087905
14,0.14,0.04154402542933529
15,0.15,0.042468122088452895
16,0.16,0.04298080969782792
17,0.17,0.0443784388785656
18,0.18,0.045456405630066955
19,0.19,0.045729964009496867
20,0.2,0.046467528460465056
21,0.21,0.04759623987913139
22,0.22,0.048074590202743524
23,0.23,0.04846072955106357
24,0.24,0.048849970404683835
25,0.25,0.049637856474173424
26,0.26,0.05084357619408898
27,0.27,0.05197453012580341
28,0.28,0.053237008410671166
29,0.29,0.05387970117008953
30,0.3,0.05420395126272135
31,0.31,0.05442120135069811
32,0.32,0.05485831723948111
33,0.33,0.0550781900341556
34,0.34,0.055298944081633106
35,0.35000000000000003,0.055409652678393144
36,0.36,0.05585470789541409
37,0.37,0.05732597437491175
38,0.38,0.05813418254203852
39,0.39,0.05930857132613842
40,0.4,0.05990463257717167
41,0.41000000000000003,0.062349387841682265
42,0.42,0.06322841842107449
43,0.43,0.063991730408766
44,0.44,0.0646348582068288
45,0.45,0.06673662326332266
46,0.46,0.06713824680252445
47,0.47000000000000003,0.0676775071219228
48,0.48,0.06781299762667141
49,0.49,0.06794875938368174
50,0.5,0.06808479293600143
51,0.51,0.06808479293600143
52,0.52,0.06822109882776521
53,0.53,0.06835767760419717
54,0.54,0.06835767760419717
55,0.55,0.06849452981161297
56,0.56,0.06849452981161297
57,0.5700000000000001,0.06849452981161297
58,0.58,0.068631655997422
59,0.59,0.068631655997422
60,0.6,0.068631655997422
61,0.61,0.06876905671012956
62,0.62,0.06876905671012956
63,0.63,0.06876905671012956
64,0.64,0.06876905671012956
65,0.65,0.06890673249933901
66,0.66,0.06890673249933901
67,0.67,0.06890673249933901
68,0.68,0.06890673249933901
69,0.6900000000000001,0.06904468391575412
70,0.7000000000000001,0.06904468391575412
71,0.71,0.06904468391575412
72,0.72,0.06918291151118107
73,0.73,0.06918291151118107
74,0.74,0.06932141583853078
75,0.75,0.06932141583853078
76,0.76,0.06932141583853078
77,0.77,0.06946019745182111
78,0.78,0.06959925690617912
79,0.79,0.06959925690617912
80,0.8,0.06959925690617912
81,0.81,0.06973859475784315
82,0.8200000000000001,0.06973859475784315
83,0.8300000000000001,0.06987821156416514
84,0.84,0.06987821156416514
85,0.85,0.06987821156416514
86,0.86,0.07001810788361293
87,0.87,0.07001810788361293
88,0.88,0.07001810788361293
89,0.89,0.07001810788361293
90,0.9,0.07015828427577232
91,0.91,0.07015828427577232
92,0.92,0.07015828427577232
93,0.93,0.07029874130134943
94,0.9400000000000001,0.07029874130134943
95,0.9500000000000001,0.07043947952217296
96,0.96,0.07058049950119633
97,0.97,0.07086338699129381
98,0.98,0.07100525563391903
99,0.99,0.07128984555170034
100,1.0,0.07215047744902064
