,cdf,Time per Output Token
0,0.0,0.008287539993932908
1,0.01,0.014450851882799777
2,0.02,0.017335448083946683
3,0.03,0.019467637392601538
4,0.04,0.020020434467290085
5,0.05,0.020262127016452143
6,0.06,0.02104690444313434
7,0.07,0.022618168878651118
8,0.08,0.023730319444339266
9,0.09,0.02430673664174227
10,0.1,0.025046987228567425
11,0.11,0.025197720951150127
12,0.12,0.025349361795013157
13,0.13,0.025450962341686013
14,0.14,0.02555297010457077
15,0.15,0.025706748851362038
16,0.16,0.026595806952064222
17,0.17,0.027460636538635508
18,0.18,0.02812766435465923
19,0.19,0.028410352175812174
20,0.2,0.028695881057752136
21,0.21,0.028984279553624294
22,0.22,0.02927557650353776
23,0.23,0.029866982578078374
24,0.24,0.0302275455402293
25,0.25,0.030899920774896065
26,0.26,0.03235451684009322
27,0.27,0.03307420398187371
28,0.28,0.03327324580044266
29,0.29,0.03340660536942283
30,0.3,0.033607647592195256
31,0.31,0.033674930169957415
32,0.32,0.03374234744757494
33,0.33,0.03387758718159356
34,0.34,0.03394541017895408
35,0.35000000000000003,0.03401336895809113
36,0.36,0.034081463790840066
37,0.37,0.03421806270723731
38,0.38,0.034355209113732854
39,0.39,0.03442398831115773
40,0.4,0.03449290520467356
41,0.41000000000000003,0.03456196006994819
42,0.42,0.034700484821205746
43,0.43,0.03476995526128824
44,0.44,0.03483956478133087
45,0.45,0.034979202175607335
46,0.46,0.03504923060839133
47,0.47000000000000003,0.03511939923823797
48,0.48,0.03526015821238024
49,0.49,0.03533074911971233
50,0.5,0.03547235518671911
51,0.51,0.03554337091281865
52,0.52,0.03554337091281865
53,0.53,0.03561452881254402
54,0.54,0.03568582917052709
55,0.55,0.035828858402644215
56,0.56,0.03590058784889573
57,0.5700000000000001,0.03597246089764227
58,0.58,0.036261394876068394
59,0.59,0.036625828075364034
60,0.6,0.03721655473261771
61,0.61,0.0381968744142284
62,0.62,0.03889064357572196
63,0.63,0.039281501172607196
64,0.64,0.040075040401723556
65,0.65,0.0406400369029393
66,0.66,0.04113065533248235
67,0.67,0.04146102038352242
68,0.68,0.042129732362595984
69,0.6900000000000001,0.04272369686377708
70,0.7000000000000001,0.04298080969782792
71,0.71,0.04323946984670132
72,0.72,0.04341277416141325
73,0.73,0.04358677308190096
74,0.74,0.04376146939215274
75,0.75,0.04402482758078329
76,0.76,0.044112965373737816
77,0.77,0.0443784388785656
78,0.78,0.04455630819484311
79,0.79,0.04482444975364467
80,0.8,0.045184483687239964
81,0.81,0.04536558364079609
82,0.8200000000000001,0.045456405630066955
83,0.8300000000000001,0.04563859545003733
84,0.84,0.045729964009496867
85,0.85,0.045821515488995365
86,0.86,0.04600516867366751
87,0.87,0.04609727111345461
88,0.88,0.04637468624575882
89,0.89,0.046467528460465056
90,0.9,0.04656055654547099
91,0.91,0.046653770872889355
92,0.92,0.046747171815577804
93,0.93,0.04684075974714052
94,0.9400000000000001,0.047028498075046575
95,0.9500000000000001,0.047216988860426745
96,0.96,0.04731151736665383
97,0.97,0.047501142496755494
98,0.98,0.04778700618048432
99,0.99,0.04865496073740934
100,1.0,0.049340920933777434
