,cdf,Time per Output Token
0,0.0,0.008155994480581524
1,0.01,0.014508771070787758
2,0.02,0.016823107996896916
3,0.03,0.018666928933571365
4,0.04,0.01942874101419474
5,0.05,0.020100676609200927
6,0.06,0.02071283355461296
7,0.07,0.021386363457730474
8,0.08,0.022482866134419098
9,0.09,0.023353655554260517
10,0.1,0.02368290621867625
11,0.11,0.02377782759137498
12,0.12,0.024016798811622882
13,0.13,0.024161332821097153
14,0.14,0.024258171733367175
15,0.15,0.02430673664174227
16,0.16,0.024404158334272612
17,0.17,0.024501970494117235
18,0.18,0.024551023488099455
19,0.19,0.02460017468627383
20,0.2,0.024698772482012597
21,0.21,0.024748219473968578
22,0.22,0.02479776545890145
23,0.23,0.02484741063499535
24,0.24,0.02484741063499535
25,0.25,0.0249469993553874
26,0.26,0.024996943298040815
27,0.27,0.025046987228567425
28,0.28,0.025046987228567425
29,0.29,0.02509713134714314
30,0.3,0.02514737585434463
31,0.31,0.025197720951150127
32,0.32,0.02524816683894022
33,0.33,0.02529871371949866
34,0.34,0.025349361795013157
35,0.35000000000000003,0.025349361795013157
36,0.36,0.025400111268076248
37,0.37,0.025450962341686013
38,0.38,0.025450962341686013
39,0.39,0.02550191521924695
40,0.4,0.02555297010457077
41,0.41000000000000003,0.02560412720187722
42,0.42,0.02560412720187722
43,0.43,0.025655386715794894
44,0.44,0.025706748851362038
45,0.45,0.025758213814027427
46,0.46,0.025758213814027427
47,0.47000000000000003,0.02580978180965111
48,0.48,0.025861453044505267
49,0.49,0.025965106059059384
50,0.5,0.025965106059059384
51,0.51,0.02601708825337182
52,0.52,0.026121365055713178
53,0.53,0.02617366008084974
54,0.54,0.026278564424957015
55,0.55,0.02638388922693599
56,0.56,0.026649051810827114
57,0.5700000000000001,0.02670240326590385
58,0.58,0.026809426819050193
59,0.59,0.026916879323883557
60,0.6,0.026970766970177622
61,0.61,0.027078866128275373
62,0.62,0.027133078072476113
63,0.63,0.02718739854909769
64,0.64,0.02724182777542221
65,0.65,0.027405770131964907
66,0.66,0.027625895694644402
67,0.67,0.02779214938654495
68,0.68,0.028071465225079487
69,0.6900000000000001,0.028183975995008898
70,0.7000000000000001,0.028695881057752136
71,0.71,0.0302275455402293
72,0.72,0.031650489926517374
73,0.73,0.032419290647580895
74,0.74,0.03287635283901393
75,0.75,0.03314041860446005
76,0.76,0.033339858905148255
77,0.77,0.033540499445157905
78,0.78,0.033809899694717246
79,0.79,0.03401336895809113
80,0.8,0.034631153183201334
81,0.81,0.03547235518671911
82,0.8200000000000001,0.03597246089764227
83,0.8300000000000001,0.03618894453665566
84,0.84,0.036333990261205665
85,0.85,0.036479617330762514
86,0.86,0.036625828075364034
87,0.87,0.03677262483438678
88,0.88,0.036846243702924095
89,0.89,0.03721655473261771
90,0.9,0.03729106234970003
91,0.91,0.03736571913118091
92,0.92,0.0375154813824459
93,0.93,0.03759058745127963
94,0.9400000000000001,0.03766584388261353
95,0.9500000000000001,0.03774125097747362
96,0.96,0.03781680903748858
97,0.97,0.03796837926251835
98,0.98,0.0381968744142284
99,0.99,0.03827334463327591
100,1.0,0.03865799827057034
