,cdf,Time per Output Token
0,0.0,0.005478071063669632
1,0.01,0.005500027238317433
2,0.02,0.0055220714135770475
3,0.03,0.006415731979871571
4,0.04,0.007190445522365367
5,0.05,0.007454017479082802
6,0.06,0.007665679478637008
7,0.07,0.007836193258244726
8,0.08,0.007946671544214669
9,0.09,0.008010499910893521
10,0.1,0.00812343565287344
11,0.11,0.008172322797859965
12,0.12,0.008320756553811835
13,0.13,0.008370831183491446
14,0.14,0.008835283580450003
15,0.15,0.009068013408580383
16,0.16,0.009362882682571589
17,0.17,0.009456981249444186
18,0.18,0.00992198737362248
19,0.19,0.010082016040345662
20,0.2,0.010142689996659517
21,0.21,0.010285686343103177
22,0.22,0.010556621168571614
23,0.23,0.01072688564756092
24,0.24,0.010813044939111494
25,0.25,0.010965492260357958
26,0.26,0.011075697326653724
27,0.27,0.011142351294774148
28,0.28,0.011187009972650321
29,0.29,0.011187009972650321
30,0.3,0.011231847643044041
31,0.31,0.011299441329712537
32,0.32,0.011367441797760437
33,0.33,0.011435851495213556
34,0.34,0.01145874609280157
35,0.35000000000000003,0.011527705262977854
36,0.36,0.011527705262977854
37,0.37,0.011597079432065257
38,0.38,0.01162029680830563
39,0.39,0.011666871097543038
40,0.4,0.01171363205709135
41,0.41000000000000003,0.01171363205709135
42,0.42,0.011807716982826767
43,0.43,0.011855042454375702
44,0.44,0.011855042454375702
45,0.45,0.01190255760698327
46,0.46,0.01192638655114139
47,0.47000000000000003,0.011950263200893424
48,0.48,0.011974187651746066
49,0.49,0.01199815999939721
50,0.5,0.01199815999939721
51,0.51,0.012070365382996768
52,0.52,0.012167315622267012
53,0.53,0.01221608236948377
54,0.54,0.01221608236948377
55,0.55,0.012240538990844098
56,0.56,0.012240538990844098
57,0.5700000000000001,0.012265044574409346
58,0.58,0.012289599218201957
59,0.59,0.0123142030204406
60,0.6,0.012338856079540583
61,0.61,0.012338856079540583
62,0.62,0.01236355849411424
63,0.63,0.01236355849411424
64,0.64,0.01236355849411424
65,0.65,0.01236355849411424
66,0.66,0.012388310362971326
67,0.67,0.012388310362971326
68,0.68,0.012487814364361043
69,0.6900000000000001,0.012512814993719123
70,0.7000000000000001,0.012512814993719123
71,0.71,0.012512814993719123
72,0.72,0.01253786567438723
73,0.73,0.012588117590665422
74,0.74,0.012663873361506612
75,0.75,0.012663873361506612
76,0.76,0.012663873361506612
77,0.77,0.01268922646132945
78,0.78,0.012919700659469575
79,0.79,0.013023472834585331
80,0.8,0.013101848589856717
81,0.81,0.013101848589856717
82,0.8200000000000001,0.013207083793213397
83,0.8300000000000001,0.013366523577309688
84,0.84,0.013446963825009393
85,0.85,0.01363654535598093
86,0.86,0.013691200793624706
87,0.87,0.01399574501585511
88,0.88,0.01399574501585511
89,0.89,0.01399574501585511
90,0.9,0.014023764525396363
91,0.91,0.014023764525396363
92,0.92,0.014079971942123988
93,0.93,0.014164705749241335
94,0.9400000000000001,0.014164705749241335
95,0.9500000000000001,0.014221478060087686
96,0.96,0.014221478060087686
97,0.97,0.014508771070787758
98,0.98,0.014772293625825215
99,0.99,0.015283187764556231
100,1.0,0.015591928741227034
