,cdf,Time per Output Token
0,0.0,0.0063265375204762065
1,0.01,0.016195823569475656
2,0.02,0.017899153799907433
3,0.03,0.01859241032956371
4,0.04,0.01908215221743059
5,0.05,0.019351181247231664
6,0.06,0.019624003173035816
7,0.07,0.019860909887493217
8,0.08,0.019940512652971382
9,0.09,0.020020434467290085
10,0.1,0.020262127016452143
11,0.11,0.02034333786500421
12,0.12,0.020424874207613106
13,0.13,0.020547791878089864
14,0.14,0.02071283355461296
15,0.15,0.02087920086043729
16,0.16,0.020962884948370824
17,0.17,0.021131260689042444
18,0.18,0.021215955035797776
19,0.19,0.0213009888385126
20,0.2,0.021472080259448016
21,0.21,0.02151506740711458
22,0.22,0.021644545901765355
23,0.23,0.021731297501820922
24,0.24,0.021862077277412673
25,0.25,0.021949700745835708
26,0.26,0.022037675410173048
27,0.27,0.022214683962622186
28,0.28,0.022348372776335664
29,0.29,0.02252787687743095
30,0.3,0.022708822771297113
31,0.31,0.022754285879948363
32,0.32,0.02298297033153271
33,0.33,0.023028982284148392
34,0.34,0.023167571576157994
35,0.35000000000000003,0.023306994903802454
36,0.36,0.023400409619434216
37,0.37,0.02344725728633999
38,0.38,0.02354123417528636
39,0.39,0.02363558772473284
40,0.4,0.02377782759137498
41,0.41000000000000003,0.024016798811622882
42,0.42,0.024209703857776026
43,0.43,0.024355398777161173
44,0.44,0.024501970494117235
45,0.45,0.024698772482012597
46,0.46,0.02489715520083118
47,0.47000000000000003,0.024996943298040815
48,0.48,0.025046987228567425
49,0.49,0.02509713134714314
50,0.5,0.02529871371949866
51,0.51,0.02550191521924695
52,0.52,0.025706748851362038
53,0.53,0.025861453044505267
54,0.54,0.02601708825337182
55,0.55,0.02601708825337182
56,0.56,0.02617366008084974
57,0.5700000000000001,0.026226059800731324
58,0.58,0.026278564424957015
59,0.59,0.02638388922693599
60,0.6,0.026436709825988915
61,0.61,0.026489636171986894
62,0.62,0.02670240326590385
63,0.63,0.026916879323883557
64,0.64,0.026970766970177622
65,0.65,0.02702476249964745
66,0.66,0.027133078072476113
67,0.67,0.02724182777542221
68,0.68,0.027296365969166802
69,0.6900000000000001,0.027405770131964907
70,0.7000000000000001,0.027515612787962093
71,0.71,0.027625895694644402
72,0.72,0.027681202793132183
73,0.73,0.027847789325256753
74,0.74,0.027959403599491964
75,0.75,0.028071465225079487
76,0.76,0.028240400371375287
77,0.77,0.028296937709456103
78,0.78,0.02858132675667759
79,0.79,0.028695881057752136
80,0.8,0.028753330269078968
81,0.81,0.02881089449384189
82,0.8200000000000001,0.028868573962298034
83,0.8300000000000001,0.028984279553624294
84,0.84,0.02910044889435089
85,0.85,0.029392913365939858
86,0.86,0.02956980103744972
87,0.87,0.02998668980313356
88,0.88,0.0302275455402293
89,0.89,0.030348697905969318
90,0.9,0.03047033585184701
91,0.91,0.030531337525224085
92,0.92,0.030592461324073388
93,0.93,0.030776567920857405
94,0.9400000000000001,0.031023768028655918
95,0.9500000000000001,0.031148111663696996
96,0.96,0.031335562185376316
97,0.97,0.031650489926517374
98,0.98,0.03216097089301623
99,0.99,0.032549227554047225
100,1.0,0.033339858905148255
