,cdf,Time per Output Token
0,0.0,0.006226118382049471
1,0.01,0.015283187764556231
2,0.02,0.01574863028273627
3,0.03,0.01609893953850904
4,0.04,0.01662243706766539
5,0.05,0.01709444270450204
6,0.06,0.017370153685716334
7,0.07,0.017827700163434393
8,0.08,0.018006871588826297
9,0.09,0.018115237627499264
10,0.1,0.018260740813748913
11,0.11,0.01833393008235185
12,0.12,0.018518189204716273
13,0.13,0.018629632372265528
14,0.14,0.01877926722247083
15,0.15,0.018930103952989618
16,0.16,0.01908215221743059
17,0.17,0.019158633712809566
18,0.18,0.019273931099787766
19,0.19,0.01931251754843599
20,0.2,0.019351181247231664
21,0.21,0.01942874101419474
22,0.22,0.019506611641635776
23,0.23,0.019584794375487293
24,0.24,0.01966329046667553
25,0.25,0.019702656413555748
26,0.26,0.019781624897208798
27,0.27,0.019821227749855865
28,0.28,0.019860909887493217
29,0.29,0.01990067146884956
30,0.3,0.01998043359922357
31,0.31,0.020020434467290085
32,0.32,0.020140918204014143
33,0.33,0.020221643246189514
34,0.34,0.020302691835303904
35,0.35000000000000003,0.02034333786500421
36,0.36,0.020547791878089864
37,0.37,0.02071283355461296
38,0.38,0.020795850840385675
39,0.39,0.02087920086043729
40,0.4,0.020962884948370824
41,0.41000000000000003,0.020962884948370824
42,0.42,0.02104690444313434
43,0.43,0.02125842942025383
44,0.44,0.021386363457730474
45,0.45,0.021472080259448016
46,0.46,0.02151506740711458
47,0.47000000000000003,0.021644545901765355
48,0.48,0.021774803602925667
49,0.49,0.021949700745835708
50,0.5,0.02217029897967988
51,0.51,0.022303720682876463
52,0.52,0.022348372776335664
53,0.53,0.022437945322961717
54,0.54,0.022572977732040426
55,0.55,0.022663450498027784
56,0.56,0.02284548533117115
57,0.5700000000000001,0.0229370503108903
58,0.58,0.023028982284148392
59,0.59,0.02307508635278533
60,0.6,0.023121282721859978
61,0.61,0.023167571576157994
62,0.62,0.023260427481417243
63,0.63,0.023400409619434216
64,0.64,0.023588363773234883
65,0.65,0.02368290621867625
66,0.66,0.02387312941007607
67,0.67,0.023968813199611645
68,0.68,0.024209703857776026
69,0.6900000000000001,0.024355398777161173
70,0.7000000000000001,0.024501970494117235
71,0.71,0.024551023488099455
72,0.72,0.02460017468627383
73,0.73,0.024748219473968578
74,0.74,0.02484741063499535
75,0.75,0.0249469993553874
76,0.76,0.025046987228567425
77,0.77,0.02514737585434463
78,0.78,0.02524816683894022
79,0.79,0.02524816683894022
80,0.8,0.025400111268076248
81,0.81,0.02555297010457077
82,0.8200000000000001,0.02560412720187722
83,0.8300000000000001,0.025758213814027427
84,0.84,0.025861453044505267
85,0.85,0.025965106059059384
86,0.86,0.02606917451614132
87,0.87,0.026278564424957015
88,0.88,0.026436709825988915
89,0.89,0.026755861530700437
90,0.9,0.027078866128275373
91,0.91,0.027570699099849907
92,0.92,0.028015378381472934
93,0.93,0.028183975995008898
94,0.9400000000000001,0.028296937709456103
95,0.9500000000000001,0.028638546630064335
96,0.96,0.028638546630064335
97,0.97,0.028868573962298034
98,0.98,0.02910044889435089
99,0.99,0.02933418626630761
100,1.0,0.029926776336993432
