,cdf,Time per Output Token
0,0.0,0.005478071063669632
1,0.01,0.0068947008237230135
2,0.02,0.007454017479082802
3,0.03,0.007635077994292631
4,0.04,0.00820507756583258
5,0.05,0.008404381575458955
6,0.06,0.00867767119048706
7,0.07,0.008835283580450003
8,0.08,0.009269720412393876
9,0.09,0.00941922886696375
10,0.1,0.009667340372991665
11,0.11,0.009882378681121684
12,0.12,0.010389059244056925
13,0.13,0.010598932233063824
14,0.14,0.010769879134130817
15,0.15,0.010856383753157218
16,0.16,0.011031483010194344
17,0.17,0.011209406389011986
18,0.18,0.011435851495213556
19,0.19,0.011481686525419796
20,0.2,0.011550783751992826
21,0.21,0.01169022819683742
22,0.22,0.011737082771920364
23,0.23,0.011784125140703235
24,0.24,0.011807716982826767
25,0.25,0.01190255760698327
26,0.26,0.011974187651746066
27,0.27,0.012046248768844926
28,0.28,0.012070365382996768
29,0.29,0.012094530278658418
30,0.3,0.012118743552489568
31,0.31,0.0121430053013434
32,0.32,0.012191674612501781
33,0.33,0.012240538990844098
34,0.34,0.012265044574409346
35,0.35000000000000003,0.0123142030204406
36,0.36,0.012338856079540583
37,0.37,0.01236355849411424
38,0.38,0.012413111785119417
39,0.39,0.012437962859764295
40,0.4,0.012562966506568189
41,0.41000000000000003,0.012588117590665422
42,0.42,0.012588117590665422
43,0.43,0.012638570917227877
44,0.44,0.012714630318108891
45,0.45,0.01274008503346046
46,0.46,0.012842414520027386
47,0.47000000000000003,0.013023472834585331
48,0.48,0.013101848589856717
49,0.49,0.013180696013406776
50,0.5,0.01323352440140802
51,0.51,0.01328656452622316
52,0.52,0.013366523577309688
53,0.53,0.013420096764419964
54,0.54,0.013473884673507913
55,0.55,0.013554971024371348
56,0.56,0.01358210810349922
57,0.5700000000000001,0.013609299511113834
58,0.58,0.013718610605023348
59,0.59,0.013746075290919292
60,0.6,0.013773594961171384
61,0.61,0.013773594961171384
62,0.62,0.013801169725858414
63,0.63,0.013801169725858414
64,0.64,0.01385648497995479
65,0.65,0.013884225690625371
66,0.66,0.013912021938254242
67,0.67,0.013967781489349901
68,0.68,0.01399574501585511
69,0.6900000000000001,0.014108160074140246
70,0.7000000000000001,0.014164705749241335
71,0.71,0.014278477915038083
72,0.72,0.014307063456409525
73,0.73,0.014450851882799777
74,0.74,0.014508771070787758
75,0.75,0.014566922399577159
76,0.76,0.014742778553645742
77,0.77,0.014920757694717035
78,0.78,0.015040602536417851
79,0.79,0.015252651924866805
80,0.8,0.015405943676541549
81,0.81,0.015405943676541549
82,0.8200000000000001,0.015498657232031206
83,0.8300000000000001,0.015623143813782043
84,0.84,0.0156544213789748
85,0.85,0.01571716448796558
86,0.86,0.01574863028273627
87,0.87,0.015970661774644724
88,0.88,0.016131169647695245
89,0.89,0.016424159799691102
90,0.9,0.01652300101856939
91,0.91,0.016655715219953002
92,0.92,0.016755949948164837
93,0.93,0.0169582326839976
94,0.9400000000000001,0.017162957436268847
95,0.9500000000000001,0.017404928768170222
96,0.96,0.017579851268977924
97,0.97,0.018115237627499264
98,0.98,0.018629632372265528
99,0.99,0.019351181247231664
100,1.0,0.02006051541717455
