,cdf,Time per Output Token
0,0.0,0.008221504147545959
1,0.01,0.014596085407384123
2,0.02,0.01709444270450204
3,0.03,0.018741746209039317
4,0.04,0.019821227749855865
5,0.05,0.020140918204014143
6,0.06,0.020547791878089864
7,0.07,0.021343633460811928
8,0.08,0.022482866134419098
9,0.09,0.023588363773234883
10,0.1,0.023825430849816174
11,0.11,0.024016798811622882
12,0.12,0.024161332821097153
13,0.13,0.024355398777161173
14,0.14,0.024404158334272612
15,0.15,0.024501970494117235
16,0.16,0.02460017468627383
17,0.17,0.024698772482012597
18,0.18,0.02479776545890145
19,0.19,0.02484741063499535
20,0.2,0.02489715520083118
21,0.21,0.024996943298040815
22,0.22,0.024996943298040815
23,0.23,0.025046987228567425
24,0.24,0.02509713134714314
25,0.25,0.02514737585434463
26,0.26,0.025197720951150127
27,0.27,0.02524816683894022
28,0.28,0.02529871371949866
29,0.29,0.025349361795013157
30,0.3,0.025400111268076248
31,0.31,0.025450962341686013
32,0.32,0.02550191521924695
33,0.33,0.02555297010457077
34,0.34,0.02560412720187722
35,0.35000000000000003,0.025655386715794894
36,0.36,0.025706748851362038
37,0.37,0.025758213814027427
38,0.38,0.02580978180965111
39,0.39,0.02580978180965111
40,0.4,0.025861453044505267
41,0.41000000000000003,0.025913227725275052
42,0.42,0.025965106059059384
43,0.43,0.02601708825337182
44,0.44,0.02601708825337182
45,0.45,0.02606917451614132
46,0.46,0.026121365055713178
47,0.47000000000000003,0.02617366008084974
48,0.48,0.026226059800731324
49,0.49,0.026278564424957015
50,0.5,0.02633117416354552
51,0.51,0.02638388922693599
52,0.52,0.02638388922693599
53,0.53,0.026489636171986894
54,0.54,0.026489636171986894
55,0.55,0.026542668476635518
56,0.56,0.026649051810827114
57,0.5700000000000001,0.026755861530700437
58,0.58,0.026970766970177622
59,0.59,0.02718739854909769
60,0.6,0.027405770131964907
61,0.61,0.02779214938654495
62,0.62,0.028015378381472934
63,0.63,0.028183975995008898
64,0.64,0.028410352175812174
65,0.65,0.028524221208712196
66,0.66,0.028695881057752136
67,0.67,0.028984279553624294
68,0.68,0.029510720515896368
69,0.6900000000000001,0.02980730828721308
70,0.7000000000000001,0.03010687681618519
71,0.71,0.03127295366952141
72,0.72,0.03248419413236084
73,0.73,0.033206765788853364
74,0.74,0.033540499445157905
75,0.75,0.03374234744757494
76,0.76,0.03394541017895408
77,0.77,0.03414969494958049
78,0.78,0.034355209113732854
79,0.79,0.034631153183201334
80,0.8,0.03540148135018221
81,0.81,0.03604447783637629
82,0.8200000000000001,0.036333990261205665
83,0.8300000000000001,0.03655264959769098
84,0.84,0.036699153056495896
85,0.85,0.036846243702924095
86,0.86,0.0369939238904306
87,0.87,0.037067985800121155
88,0.88,0.03729106234970003
89,0.89,0.0375154813824459
90,0.9,0.03781680903748858
91,0.91,0.038120556982831344
92,0.92,0.038349967945855046
93,0.93,0.03865799827057034
94,0.9400000000000001,0.03889064357572196
95,0.9500000000000001,0.03889064357572196
96,0.96,0.03904651774248419
97,0.97,0.03912468894917585
98,0.98,0.039281501172607196
99,0.99,0.03943894190131432
100,1.0,0.040075040401723556
