,cdf,Time per Output Token
0,0.0,0.007468940436998884
1,0.01,0.013884225690625371
2,0.02,0.014335706226092027
3,0.03,0.015252651924866805
4,0.04,0.015685761561915694
5,0.05,0.01609893953850904
6,0.06,0.0164899880295213
7,0.07,0.01678949539350651
8,0.08,0.016856787892786603
9,0.09,0.0169582326839976
10,0.1,0.01709444270450204
11,0.11,0.017128665813019556
12,0.12,0.017231746775903854
13,0.13,0.017300811824038694
14,0.14,0.017335448083946683
15,0.15,0.017404928768170222
16,0.16,0.017474687931811023
17,0.17,0.017509672292034872
18,0.18,0.017544726691017927
19,0.19,0.017579851268977924
20,0.2,0.017615046166413306
21,0.21,0.017650311524103825
22,0.22,0.017685647483111043
23,0.23,0.01772105418477893
24,0.24,0.01772105418477893
25,0.25,0.017756531770734444
26,0.26,0.01779208038288807
27,0.27,0.017827700163434393
28,0.28,0.017863391254852673
29,0.29,0.017899153799907433
30,0.3,0.017970893823414057
31,0.31,0.018006871588826297
32,0.32,0.018042921381796924
33,0.33,0.01807904334652525
34,0.34,0.018115237627499264
35,0.35000000000000003,0.01815150436949626
36,0.36,0.018187843717583342
37,0.37,0.018187843717583342
38,0.38,0.018260740813748913
39,0.39,0.01833393008235185
40,0.4,0.018370634647081274
41,0.41000000000000003,0.018407412694422778
42,0.42,0.018481189825685865
43,0.43,0.018518189204716273
44,0.44,0.01859241032956371
45,0.45,0.018666928933571365
46,0.46,0.01870430016266761
47,0.47000000000000003,0.018741746209039317
48,0.48,0.01881686335304635
49,0.49,0.01896800205900161
50,0.5,0.01908215221743059
51,0.51,0.019158633712809566
52,0.52,0.01923542174694104
53,0.53,0.01931251754843599
54,0.54,0.01942874101419474
55,0.55,0.019545663917194606
56,0.56,0.019624003173035816
57,0.5700000000000001,0.019702656413555748
58,0.58,0.01974210117114045
59,0.59,0.019781624897208798
60,0.6,0.01990067146884956
61,0.61,0.019940512652971382
62,0.62,0.01998043359922357
63,0.63,0.02006051541717455
64,0.64,0.020100676609200927
65,0.65,0.020140918204014143
66,0.66,0.020181240362580743
67,0.67,0.020181240362580743
68,0.68,0.020221643246189514
69,0.6900000000000001,0.020221643246189514
70,0.7000000000000001,0.020262127016452143
71,0.71,0.020262127016452143
72,0.72,0.020262127016452143
73,0.73,0.020302691835303904
74,0.74,0.02034333786500421
75,0.75,0.02034333786500421
76,0.76,0.020384065268137352
77,0.77,0.020384065268137352
78,0.78,0.020424874207613106
79,0.79,0.020424874207613106
80,0.8,0.02046576484666739
81,0.81,0.020506737348862922
82,0.8200000000000001,0.020506737348862922
83,0.8300000000000001,0.020547791878089864
84,0.84,0.020588928598566522
85,0.85,0.02063014767483993
86,0.86,0.020671449271786557
87,0.87,0.020671449271786557
88,0.88,0.02075430068885643
89,0.89,0.02075430068885643
90,0.9,0.020795850840385675
91,0.91,0.02083748417540145
92,0.92,0.02092100106236009
93,0.93,0.0210048526860052
94,0.9400000000000001,0.021089040387965444
95,0.9500000000000001,0.021215955035797776
96,0.96,0.021343633460811928
97,0.97,0.02151506740711458
98,0.98,0.02190584519988998
99,0.99,0.0229370503108903
100,1.0,0.023920923462949096
