,cdf,Time per Output Token
0,0.0,0.008270981472466509
1,0.01,0.014450851882799777
2,0.02,0.016924350101212383
3,0.03,0.01877926722247083
4,0.04,0.01974210117114045
5,0.05,0.020100676609200927
6,0.06,0.02034333786500421
7,0.07,0.021862077277412673
8,0.08,0.022799840005834144
9,0.09,0.023920923462949096
10,0.1,0.024064880490925433
11,0.11,0.02430673664174227
12,0.12,0.024501970494117235
13,0.13,0.02460017468627383
14,0.14,0.024698772482012597
15,0.15,0.02479776545890145
16,0.16,0.0249469993553874
17,0.17,0.024996943298040815
18,0.18,0.02509713134714314
19,0.19,0.025400111268076248
20,0.2,0.026595806952064222
21,0.21,0.02686309934521446
22,0.22,0.02702476249964745
23,0.23,0.027133078072476113
24,0.24,0.027296365969166802
25,0.25,0.027570699099849907
26,0.26,0.028296937709456103
27,0.27,0.028753330269078968
28,0.28,0.02927557650353776
29,0.29,0.029926776336993432
30,0.3,0.030167150843845223
31,0.31,0.03040945605993523
32,0.32,0.030592461324073388
33,0.33,0.030715076276659904
34,0.34,0.030838182671449714
35,0.35000000000000003,0.031023768028655918
36,0.36,0.031085877674358935
37,0.37,0.031148111663696996
38,0.38,0.031210470245606282
39,0.39,0.03127295366952141
40,0.4,0.031335562185376316
41,0.41000000000000003,0.03139829604360529
42,0.42,0.03146115549514405
43,0.43,0.031587252184406465
44,0.44,0.03171385427071461
45,0.45,0.031777345470455784
46,0.46,0.031840963779705946
47,0.47000000000000003,0.0319047094529386
48,0.48,0.03203258391179361
49,0.49,0.03216097089301623
50,0.5,0.03222535722113038
51,0.51,0.03235451684009322
52,0.52,0.032549227554047225
53,0.53,0.03261439117277405
54,0.54,0.032679685249196025
55,0.55,0.03274511004448971
56,0.56,0.03287635283901393
57,0.5700000000000001,0.033008121656235595
58,0.58,0.03314041860446005
59,0.59,0.033339858905148255
60,0.6,0.033540499445157905
61,0.61,0.03401336895809113
62,0.62,0.034355209113732854
63,0.63,0.03476995526128824
64,0.64,0.03533074911971233
65,0.65,0.036261394876068394
66,0.66,0.036846243702924095
67,0.67,0.03729106234970003
68,0.68,0.03804439203381469
69,0.6900000000000001,0.03842674465845936
70,0.7000000000000001,0.03873539166050142
71,0.71,0.039281501172607196
72,0.72,0.03936014281659641
73,0.73,0.03959701365435389
74,0.74,0.039676286954963204
75,0.75,0.03991506036017978
76,0.76,0.040075040401723556
77,0.77,0.040155270712838094
78,0.78,0.04031621352036169
79,0.79,0.0403969266605426
80,0.8,0.040558838028008345
81,0.81,0.04072139833818039
82,0.8200000000000001,0.04096646126348448
83,0.8300000000000001,0.04146102038352242
84,0.84,0.041794038955788156
85,0.85,0.04196154996612094
86,0.86,0.04204555707316023
87,0.87,0.042129732362595984
88,0.88,0.04229858883613699
89,0.89,0.042468122088452895
90,0.9,0.04263833483208122
91,0.91,0.0428092297904313
92,0.92,0.042894933954175915
93,0.93,0.04306685736489062
94,0.9400000000000001,0.04323946984670132
95,0.9500000000000001,0.04341277416141325
96,0.96,0.04349968662219686
97,0.97,0.04367403388887171
98,0.98,0.04384907994148639
99,0.99,0.04402482758078329
100,1.0,0.04455630819484311
